Istasyon_No|Istasyon_Adi|YIL|AY|TOPLAM_GUNESLENME_SURESI
17862|D?NAR|2001|10|245.2
17862|D?NAR|2001|11|124.4
17862|D?NAR|2001|12|60.6
17862|D?NAR|2001|13|2643.5
17862|D?NAR|2002|1|155.8
17862|D?NAR|2002|2|170.0
17862|D?NAR|2002|3|171.7
17862|D?NAR|2002|4|173.8
17862|D?NAR|2002|5|298.0
17862|D?NAR|2002|6|306.0
17862|D?NAR|2002|7|306.0
17862|D?NAR|2002|8|313.8
17862|D?NAR|2002|9|242.1
17862|D?NAR|2002|10|226.2
17862|D?NAR|2002|11|178.3
17862|D?NAR|2002|12|83.1
17862|D?NAR|2002|13|2624.8
17862|D?NAR|2003|1|106.6
17862|D?NAR|2003|2|90.1
17862|D?NAR|2003|3|182.5
17862|D?NAR|2003|4|172.1
17862|D?NAR|2003|5|263.5
17862|D?NAR|2003|6|310.3
17862|D?NAR|2003|7|349.1
17862|D?NAR|2003|8|322.4
17862|D?NAR|2003|9|268.8
17862|D?NAR|2003|10|211.0
17862|D?NAR|2003|11|188.0
17862|D?NAR|2003|12|121.8
17862|D?NAR|2003|13|2586.2
17862|D?NAR|2004|1|81.1
17862|D?NAR|2004|2|117.2
17862|D?NAR|2004|3|221.7
17862|D?NAR|2004|4|201.7
17862|D?NAR|2004|5|272.3
17862|D?NAR|2004|6|293.0
17862|D?NAR|2004|7|339.4
17862|D?NAR|2004|8|324.1
17862|D?NAR|2004|9|296.0
17862|D?NAR|2004|10|218.8
17862|D?NAR|2004|11|130.9
17862|D?NAR|2004|12|122.8
17862|D?NAR|2004|13|2619.0
17862|D?NAR|2005|1|116.0
17862|D?NAR|2005|2|123.1
17862|D?NAR|2005|3|162.8
17862|D?NAR|2005|4|204.1
17862|D?NAR|2005|5|240.3
17862|D?NAR|2005|6|293.5
17862|D?NAR|2005|7|322.7
17862|D?NAR|2005|8|329.3
17862|D?NAR|2005|9|279.0
17862|D?NAR|2005|10|206.8
17862|D?NAR|2005|11|117.9
17862|D?NAR|2005|12|137.6
17862|D?NAR|2005|13|2533.1
17862|D?NAR|2006|1|147.8
17862|D?NAR|2006|2|101.9
17862|D?NAR|2006|3|151.0
17862|D?NAR|2006|4|192.3
17862|D?NAR|2006|5|268.1
17862|D?NAR|2006|6|293.9
17862|D?NAR|2006|7|312.7
17862|D?NAR|2006|8|323.5
17862|D?NAR|2006|9|234.5
17862|D?NAR|2006|10|174.4
17862|D?NAR|2006|11|173.5
17862|D?NAR|2006|12|162.1
17862|D?NAR|2006|13|2535.7
17862|D?NAR|2007|1|115.4
17862|D?NAR|2007|2|155.5
17862|D?NAR|2007|3|212.6
17862|D?NAR|2007|4|234.0
17862|D?NAR|2007|5|272.6
17862|D?NAR|2007|6|277.0
17862|D?NAR|2007|7|331.8
17862|D?NAR|2007|8|321.5
17862|D?NAR|2007|9|292.9
17862|D?NAR|2007|10|206.7
17862|D?NAR|2007|11|126.0
17862|D?NAR|2007|12|132.4
17862|D?NAR|2007|13|2678.4
17862|D?NAR|2008|1|178.0
17862|D?NAR|2008|2|172.7
17862|D?NAR|2008|3|158.7
17862|D?NAR|2008|4|182.8
17862|D?NAR|2008|5|294.9
17862|D?NAR|2008|6|314.7
17862|D?NAR|2008|7|336.0
17862|D?NAR|2008|8|308.4
17862|D?NAR|2008|9|254.3
17862|D?NAR|2008|10|205.1
17862|D?NAR|2008|11|154.7
17862|D?NAR|2008|12|128.0
17862|D?NAR|2008|13|2688.3
17862|D?NAR|2009|1|102.6
17862|D?NAR|2009|2|70.6
17862|D?NAR|2009|3|142.6
17862|D?NAR|2009|4|206.4
17862|D?NAR|2009|5|276.5
17862|D?NAR|2009|6|308.9
17862|D?NAR|2009|7|327.5
17862|D?NAR|2009|8|314.2
17862|D?NAR|2009|9|236.7
17862|D?NAR|2009|10|192.0
17862|D?NAR|2009|11|164.4
17862|D?NAR|2009|12|83.8
17862|D?NAR|2009|13|2426.2
17862|D?NAR|2010|1|94.2
17862|D?NAR|2010|2|85.7
17862|D?NAR|2010|3|193.6
17862|D?NAR|2010|4|219.1
17862|D?NAR|2010|5|264.5
17862|D?NAR|2010|6|230.6
17862|D?NAR|2010|7|330.1
17862|D?NAR|2010|8|316.5
17862|D?NAR|2010|9|273.2
17862|D?NAR|2010|10|156.2
17862|D?NAR|2010|11|165.0
17862|D?NAR|2010|12|101.4
17862|D?NAR|2010|13|2430.1
17862|D?NAR|2011|1|113.0
17862|D?NAR|2011|2|138.6
17862|D?NAR|2011|3|200.8
17862|D?NAR|2011|4|184.8
17862|D?NAR|2011|5|237.1
17862|D?NAR|2011|6|323.3
17862|D?NAR|2011|7|396.7
17862|D?NAR|2011|8|373.9
17862|D?NAR|2011|9|305.0
17862|D?NAR|2011|10|239.2
17862|D?NAR|2011|11|215.0
17862|D?NAR|2011|12|142.2
17862|D?NAR|2011|13|2869.6
17862|D?NAR|2012|1|71.5
17862|D?NAR|2012|13|71.5
17884|M?LAS|1984|2|96.5
17884|M?LAS|1984|3|149.6
17884|M?LAS|1984|4|198.0
17884|M?LAS|1984|5|284.3
17884|M?LAS|1984|6|343.6
17884|M?LAS|1984|7|357.1
17884|M?LAS|1984|8|348.9
17884|M?LAS|1984|9|296.7
17884|M?LAS|1984|10|269.5
17884|M?LAS|1984|11|143.0
17884|M?LAS|1984|12|146.6
17884|M?LAS|1984|13|2633.8
17884|M?LAS|1985|1|108.6
17884|M?LAS|1985|2|151.1
17884|M?LAS|1985|3|171.4
17884|M?LAS|1985|4|244.5
17884|M?LAS|1985|5|275.2
17884|M?LAS|1985|6|346.4
17884|M?LAS|1985|7|364.3
17884|M?LAS|1985|8|344.7
17884|M?LAS|1985|9|304.3
17884|M?LAS|1985|10|240.2
17884|M?LAS|1985|11|154.8
17884|M?LAS|1985|12|139.6
17884|M?LAS|1985|13|2845.1
17884|M?LAS|1986|1|94.4
17884|M?LAS|1986|2|117.9
17884|M?LAS|1986|3|184.6
17884|M?LAS|1986|4|258.0
17884|M?LAS|1986|5|294.7
17884|M?LAS|1986|6|319.1
17884|M?LAS|1986|7|365.8
17884|M?LAS|1986|8|336.2
17884|M?LAS|1986|9|268.5
17884|M?LAS|1986|10|247.4
17884|M?LAS|1986|11|229.0
17884|M?LAS|1986|12|137.9
17884|M?LAS|1986|13|2853.5
17884|M?LAS|1987|1|105.5
17884|M?LAS|1987|2|137.3
17884|M?LAS|1987|3|190.4
17884|M?LAS|1987|4|213.3
17884|M?LAS|1987|5|262.8
17884|M?LAS|1987|6|340.5
17884|M?LAS|1987|7|361.1
17884|M?LAS|1987|8|353.9
17884|M?LAS|1987|9|294.3
17884|M?LAS|1987|10|245.3
17884|M?LAS|1987|11|156.2
17884|M?LAS|1987|12|153.1
17884|M?LAS|1987|13|2813.7
17884|M?LAS|1988|1|132.3
17884|M?LAS|1988|2|147.1
17884|M?LAS|1988|3|163.5
17884|M?LAS|1988|4|187.9
17884|M?LAS|1988|5|284.6
17884|M?LAS|1988|6|302.3
17884|M?LAS|1988|7|354.3
17884|M?LAS|1988|8|332.8
17884|M?LAS|1988|9|296.0
17884|M?LAS|1988|10|223.4
17884|M?LAS|1988|11|153.7
17884|M?LAS|1988|12|124.1
17884|M?LAS|1988|13|2702.0
17884|M?LAS|1989|1|228.8
17884|M?LAS|1989|2|206.8
17884|M?LAS|1989|3|202.4
17884|M?LAS|1989|4|251.4
17884|M?LAS|1989|5|291.5
17884|M?LAS|1989|6|337.8
17884|M?LAS|1989|7|357.3
17884|M?LAS|1989|8|327.4
17884|M?LAS|1989|9|289.3
17884|M?LAS|1989|10|233.1
17884|M?LAS|1989|11|158.4
17884|M?LAS|1989|12|155.4
17884|M?LAS|1989|13|3039.6
17884|M?LAS|1990|1|175.7
17884|M?LAS|1990|2|180.9
17884|M?LAS|1990|3|270.3
17884|M?LAS|1990|4|223.4
17884|M?LAS|1990|5|285.6
17884|M?LAS|1990|6|328.8
17884|M?LAS|1990|7|358.2
17884|M?LAS|1990|8|339.1
17884|M?LAS|1990|9|299.1
17884|M?LAS|1990|10|236.3
17884|M?LAS|1990|11|166.1
17884|M?LAS|1990|12|122.6
17884|M?LAS|1990|13|2986.1
17884|M?LAS|1991|1|168.2
17884|M?LAS|1991|2|125.1
17884|M?LAS|1991|3|177.4
17884|M?LAS|1991|4|223.8
17884|M?LAS|1991|5|201.4
17884|M?LAS|1991|6|339.7
17884|M?LAS|1991|7|358.8
17884|M?LAS|1991|8|333.7
17884|M?LAS|1991|9|299.4
17884|M?LAS|1991|10|205.5
17884|M?LAS|1991|11|195.5
17884|M?LAS|1991|12|132.7
17884|M?LAS|1991|13|2761.2
17884|M?LAS|1992|1|185.2
17884|M?LAS|1992|2|178.3
17884|M?LAS|1992|3|161.0
17884|M?LAS|1992|4|238.6
17884|M?LAS|1992|5|260.7
17884|M?LAS|1992|6|298.7
17884|M?LAS|1992|7|339.5
17884|M?LAS|1992|8|331.1
17884|M?LAS|1992|9|301.2
17884|M?LAS|1992|10|225.1
17884|M?LAS|1992|11|164.4
17884|M?LAS|1992|12|161.3
17884|M?LAS|1992|13|2845.1
17884|M?LAS|1993|1|178.9
17884|M?LAS|1993|2|163.2
17884|M?LAS|1993|3|239.4
17884|M?LAS|1993|4|235.0
17884|M?LAS|1993|5|275.1
17884|M?LAS|1993|6|335.1
17884|M?LAS|1993|7|365.5
17884|M?LAS|1993|8|343.0
17884|M?LAS|1993|9|305.1
17884|M?LAS|1993|10|257.5
17884|M?LAS|1993|11|178.2
17884|M?LAS|1993|12|140.3
17884|M?LAS|1993|13|3016.3
17884|M?LAS|1994|1|125.4
17884|M?LAS|1994|2|151.9
17884|M?LAS|1994|3|245.4
17884|M?LAS|1994|4|227.3
17884|M?LAS|1994|5|312.3
17884|M?LAS|1994|6|350.6
17884|M?LAS|1994|7|348.1
17884|M?LAS|1994|8|348.3
17884|M?LAS|1994|9|301.1
17884|M?LAS|1994|10|204.4
17884|M?LAS|1994|11|186.3
17884|M?LAS|1994|12|155.6
17884|M?LAS|1994|13|2956.7
17884|M?LAS|1995|1|123.2
17884|M?LAS|1995|2|190.1
17884|M?LAS|1995|3|178.9
17884|M?LAS|1995|4|247.2
17884|M?LAS|1995|5|314.3
17884|M?LAS|1995|6|339.6
17884|M?LAS|1995|7|356.6
17884|M?LAS|1995|8|346.3
17884|M?LAS|1995|9|279.3
17884|M?LAS|1995|10|261.9
17884|M?LAS|1995|11|152.9
17884|M?LAS|1995|12|135.2
17884|M?LAS|1995|13|2925.5
17884|M?LAS|1996|1|131.4
17884|M?LAS|1996|2|131.3
17884|M?LAS|1996|3|191.4
17884|M?LAS|1996|4|260.5
17884|M?LAS|1996|5|321.1
17884|M?LAS|1996|6|358.9
17884|M?LAS|1996|7|368.7
17884|M?LAS|1996|8|350.9
17884|M?LAS|1996|9|255.7
17884|M?LAS|1996|10|241.9
17884|M?LAS|1996|11|194.4
17884|M?LAS|1996|12|114.8
17884|M?LAS|1996|13|2921.0
17884|M?LAS|1997|1|200.2
17884|M?LAS|1997|2|167.9
17884|M?LAS|1997|3|225.6
17884|M?LAS|1997|4|189.3
17884|M?LAS|1997|5|338.8
17884|M?LAS|1997|6|332.1
17884|M?LAS|1997|7|365.4
17884|M?LAS|1997|8|345.8
17884|M?LAS|1997|9|295.6
17884|M?LAS|1997|10|198.8
17884|M?LAS|1997|11|155.3
17884|M?LAS|1997|12|131.8
17884|M?LAS|1997|13|2946.6
17884|M?LAS|1998|1|169.4
17884|M?LAS|1998|2|199.9
17884|M?LAS|1998|3|177.8
17884|M?LAS|1998|4|248.1
17884|M?LAS|1998|5|264.2
17884|M?LAS|1998|6|353.8
17884|M?LAS|1998|7|369.7
17884|M?LAS|1998|8|351.6
17884|M?LAS|1998|9|289.9
17884|M?LAS|1998|10|240.4
17884|M?LAS|1998|11|167.1
17884|M?LAS|1998|12|112.9
17884|M?LAS|1998|13|2944.8
17884|M?LAS|1999|1|135.8
17884|M?LAS|1999|2|140.9
17884|M?LAS|1999|3|209.0
17884|M?LAS|1999|4|259.8
17884|M?LAS|1999|5|314.6
17884|M?LAS|1999|6|354.6
17884|M?LAS|1999|7|365.0
17884|M?LAS|1999|8|340.8
17884|M?LAS|1999|9|294.4
17884|M?LAS|1999|10|263.6
17884|M?LAS|1999|11|164.0
17884|M?LAS|1999|12|125.3
17884|M?LAS|1999|13|2967.8
17884|M?LAS|2000|1|177.7
17884|M?LAS|2000|2|171.3
17884|M?LAS|2000|3|211.3
17884|M?LAS|2000|4|211.3
17884|M?LAS|2000|5|328.1
17884|M?LAS|2000|6|354.5
17884|M?LAS|2000|7|364.7
17884|M?LAS|2000|8|342.7
17884|M?LAS|2000|9|305.0
17884|M?LAS|2000|10|255.3
17884|M?LAS|2000|11|205.5
17884|M?LAS|2000|12|172.8
17884|M?LAS|2000|13|3100.2
17884|M?LAS|2001|1|165.2
17884|M?LAS|2001|2|169.1
17884|M?LAS|2001|3|224.1
17884|M?LAS|2001|4|204.7
17884|M?LAS|2001|5|285.7
17884|M?LAS|2001|6|358.1
17884|M?LAS|2001|7|368.2
17884|M?LAS|2001|8|342.9
17884|M?LAS|2001|9|296.8
17884|M?LAS|2001|10|271.4
17884|M?LAS|2001|11|151.2
17884|M?LAS|2001|12|88.2
17884|M?LAS|2001|13|2925.6
17884|M?LAS|2002|1|177.6
17884|M?LAS|2002|2|190.0
17884|M?LAS|2002|3|203.2
17884|M?LAS|2002|4|219.9
17884|M?LAS|2002|5|335.1
17884|M?LAS|2002|6|342.2
17884|M?LAS|2002|7|342.0
17884|M?LAS|2002|8|347.6
17884|M?LAS|2002|9|255.3
17884|M?LAS|2002|10|240.5
17884|M?LAS|2002|11|185.8
17884|M?LAS|2002|12|110.9
17884|M?LAS|2002|13|2950.1
17884|M?LAS|2003|1|104.5
17884|M?LAS|2003|2|143.3
17884|M?LAS|2003|3|228.6
17884|M?LAS|2003|4|190.3
17884|M?LAS|2003|5|291.4
17884|M?LAS|2003|6|349.7
17884|M?LAS|2003|7|373.3
17884|M?LAS|2003|8|351.6
17884|M?LAS|2003|9|302.1
17884|M?LAS|2003|10|235.9
17884|M?LAS|2003|11|214.6
17884|M?LAS|2003|12|120.6
17884|M?LAS|2003|13|2905.9
17884|M?LAS|2004|1|107.8
17884|M?LAS|2004|2|158.5
17884|M?LAS|2004|3|217.2
17884|M?LAS|2004|4|214.0
17884|M?LAS|2004|5|316.4
17884|M?LAS|2004|6|340.5
17884|M?LAS|2004|7|371.3
17884|M?LAS|2004|8|351.4
17884|M?LAS|2004|9|294.9
17884|M?LAS|2004|10|257.7
17884|M?LAS|2004|11|159.3
17884|M?LAS|2004|12|138.6
17884|M?LAS|2004|13|2927.6
17884|M?LAS|2005|1|132.9
17884|M?LAS|2005|2|138.3
17884|M?LAS|2005|3|190.8
17884|M?LAS|2005|4|243.3
17884|M?LAS|2005|5|283.4
17884|M?LAS|2005|6|350.3
17884|M?LAS|2005|7|361.6
17884|M?LAS|2005|8|350.1
17884|M?LAS|2005|9|296.9
17884|M?LAS|2005|10|256.5
17884|M?LAS|2005|11|163.3
17884|M?LAS|2005|12|142.6
17884|M?LAS|2005|13|2910.0
17884|M?LAS|2006|1|143.4
17884|M?LAS|2006|2|124.2
17884|M?LAS|2006|3|180.9
17884|M?LAS|2006|4|224.5
17884|M?LAS|2006|5|335.9
17884|M?LAS|2006|6|337.5
17884|M?LAS|2006|7|353.7
17884|M?LAS|2006|8|353.7
17884|M?LAS|2006|9|269.0
17884|M?LAS|2006|13|2322.8
17886|YATA?AN|1984|9|299.8
17886|YATA?AN|1984|10|281.0
17886|YATA?AN|1984|11|131.0
17886|YATA?AN|1984|12|145.8
17886|YATA?AN|1984|13|857.6
17886|YATA?AN|1985|1|104.9
17886|YATA?AN|1985|2|149.8
17886|YATA?AN|1985|3|169.1
17886|YATA?AN|1985|4|238.7
17886|YATA?AN|1985|5|261.2
17886|YATA?AN|1985|6|340.9
17886|YATA?AN|1985|7|360.0
17886|YATA?AN|1985|8|350.5
17886|YATA?AN|1985|9|319.9
17886|YATA?AN|1985|10|250.5
17886|YATA?AN|1985|11|162.1
17886|YATA?AN|1985|12|146.0
17886|YATA?AN|1985|13|2853.6
17886|YATA?AN|1986|1|92.2
17886|YATA?AN|1986|2|106.9
17886|YATA?AN|1986|3|184.1
17886|YATA?AN|1986|4|258.3
17886|YATA?AN|1986|5|272.9
17886|YATA?AN|1986|6|298.1
17886|YATA?AN|1986|7|361.5
17886|YATA?AN|1986|8|319.6
17886|YATA?AN|1986|9|253.3
17886|YATA?AN|1986|10|249.1
17886|YATA?AN|1986|11|220.8
17886|YATA?AN|1986|12|135.2
17886|YATA?AN|1986|13|2752.0
17886|YATA?AN|1987|1|101.6
17886|YATA?AN|1987|2|133.7
17886|YATA?AN|1987|3|178.5
17886|YATA?AN|1987|4|204.6
17886|YATA?AN|1987|5|256.3
17886|YATA?AN|1987|6|328.2
17886|YATA?AN|1987|7|341.4
17886|YATA?AN|1987|8|358.3
17886|YATA?AN|1987|9|311.9
17886|YATA?AN|1987|10|256.4
17886|YATA?AN|1987|11|153.5
17886|YATA?AN|1987|12|137.4
17886|YATA?AN|1987|13|2761.8
17886|YATA?AN|1988|1|130.7
17886|YATA?AN|1988|2|134.8
17886|YATA?AN|1988|3|158.6
17886|YATA?AN|1988|4|197.2
17886|YATA?AN|1988|5|287.5
17886|YATA?AN|1988|6|316.9
17886|YATA?AN|1988|7|353.4
17886|YATA?AN|1988|8|342.1
17886|YATA?AN|1988|9|313.6
17886|YATA?AN|1988|10|223.1
17886|YATA?AN|1988|11|160.3
17886|YATA?AN|1988|12|99.9
17886|YATA?AN|1988|13|2718.1
17886|YATA?AN|1989|1|231.8
17886|YATA?AN|1989|2|208.6
17886|YATA?AN|1989|3|206.7
17886|YATA?AN|1989|4|259.1
17886|YATA?AN|1989|5|282.8
17886|YATA?AN|1989|6|322.1
17886|YATA?AN|1989|7|353.1
17886|YATA?AN|1989|8|344.3
17886|YATA?AN|1989|9|308.0
17886|YATA?AN|1989|10|227.5
17886|YATA?AN|1989|11|160.9
17886|YATA?AN|1989|12|146.7
17886|YATA?AN|1989|13|3051.6
17886|YATA?AN|1990|1|169.7
17886|YATA?AN|1990|2|179.0
17886|YATA?AN|1990|3|280.0
17886|YATA?AN|1990|4|227.7
17886|YATA?AN|1990|5|261.4
17886|YATA?AN|1990|6|324.2
17886|YATA?AN|1990|7|353.4
17886|YATA?AN|1990|8|341.7
17886|YATA?AN|1990|9|302.1
17886|YATA?AN|1990|10|238.7
17886|YATA?AN|1990|11|157.2
17886|YATA?AN|1990|12|93.6
17886|YATA?AN|1990|13|2928.7
17886|YATA?AN|1991|1|166.8
17886|YATA?AN|1991|2|119.0
17886|YATA?AN|1991|3|177.1
17886|YATA?AN|1991|4|218.7
17886|YATA?AN|1991|5|201.9
17886|YATA?AN|1991|6|337.4
17886|YATA?AN|1991|7|345.3
17886|YATA?AN|1991|8|328.3
17886|YATA?AN|1991|9|310.6
17886|YATA?AN|1991|10|206.6
17886|YATA?AN|1991|11|188.1
17886|YATA?AN|1991|12|111.9
17886|YATA?AN|1991|13|2711.7
17886|YATA?AN|1992|1|173.1
17886|YATA?AN|1992|2|168.2
17886|YATA?AN|1992|3|164.1
17886|YATA?AN|1992|4|225.5
17886|YATA?AN|1992|5|251.7
17886|YATA?AN|1992|6|296.6
17886|YATA?AN|1992|7|326.9
17886|YATA?AN|1992|8|336.9
17886|YATA?AN|1992|9|314.8
17886|YATA?AN|1992|10|236.9
17886|YATA?AN|1992|11|162.7
17886|YATA?AN|1992|12|127.5
17886|YATA?AN|1992|13|2784.9
17886|YATA?AN|1993|1|177.2
17886|YATA?AN|1993|2|162.4
17886|YATA?AN|1993|3|244.5
17886|YATA?AN|1993|4|219.6
17886|YATA?AN|1993|5|235.4
17886|YATA?AN|1993|6|328.6
17886|YATA?AN|1993|7|364.3
17886|YATA?AN|1993|8|349.2
17886|YATA?AN|1993|9|318.4
17886|YATA?AN|1993|10|265.3
17886|YATA?AN|1993|11|179.7
17886|YATA?AN|1993|12|123.0
17886|YATA?AN|1993|13|2967.6
17886|YATA?AN|1994|1|127.5
17886|YATA?AN|1994|2|137.9
17886|YATA?AN|1994|3|249.3
17886|YATA?AN|1994|4|226.5
17886|YATA?AN|1994|5|303.2
17886|YATA?AN|1994|6|341.5
17886|YATA?AN|1994|7|337.8
17886|YATA?AN|1994|8|356.7
17886|YATA?AN|1994|9|306.3
17886|YATA?AN|1994|10|202.0
17886|YATA?AN|1994|11|188.6
17886|YATA?AN|1994|12|152.6
17886|YATA?AN|1994|13|2929.9
17886|YATA?AN|1995|1|121.4
17886|YATA?AN|1995|2|170.1
17886|YATA?AN|1995|3|177.5
17886|YATA?AN|1995|4|238.0
17886|YATA?AN|1995|5|299.4
17886|YATA?AN|1995|6|328.0
17886|YATA?AN|1995|7|342.9
17886|YATA?AN|1995|8|354.4
17886|YATA?AN|1995|9|295.3
17886|YATA?AN|1995|10|267.8
17886|YATA?AN|1995|11|158.7
17886|YATA?AN|1995|12|114.6
17886|YATA?AN|1995|13|2868.1
17886|YATA?AN|1996|1|111.8
17886|YATA?AN|1996|2|115.9
17886|YATA?AN|1996|3|175.5
17886|YATA?AN|1996|4|249.5
17886|YATA?AN|1996|5|315.1
17886|YATA?AN|1996|6|345.6
17886|YATA?AN|1996|7|359.9
17886|YATA?AN|1996|8|352.8
17886|YATA?AN|1996|9|256.8
17886|YATA?AN|1996|10|245.9
17886|YATA?AN|1996|11|193.8
17886|YATA?AN|1996|12|102.6
17886|YATA?AN|1996|13|2825.2
17886|YATA?AN|1997|1|202.5
17886|YATA?AN|1997|2|161.2
17886|YATA?AN|1997|3|214.7
17886|YATA?AN|1997|4|171.0
17886|YATA?AN|1997|5|330.7
17886|YATA?AN|1997|6|316.4
17886|YATA?AN|1997|7|355.6
17886|YATA?AN|1997|8|330.8
17886|YATA?AN|1997|9|306.5
17886|YATA?AN|1997|10|197.6
17886|YATA?AN|1997|11|143.4
17886|YATA?AN|1997|12|113.3
17886|YATA?AN|1997|13|2843.7
17886|YATA?AN|1998|1|156.7
17886|YATA?AN|1998|2|188.1
17886|YATA?AN|1998|3|169.8
17886|YATA?AN|1998|4|235.4
17886|YATA?AN|1998|5|236.0
17886|YATA?AN|1998|6|339.3
17886|YATA?AN|1998|7|361.8
17886|YATA?AN|1998|8|355.3
17886|YATA?AN|1998|9|289.7
17886|YATA?AN|1998|10|240.2
17886|YATA?AN|1998|11|162.8
17886|YATA?AN|1998|12|76.9
17886|YATA?AN|1998|13|2812.0
17886|YATA?AN|1999|1|110.5
17886|YATA?AN|1999|2|133.0
17886|YATA?AN|1999|3|217.7
17886|YATA?AN|1999|4|248.5
17886|YATA?AN|1999|5|312.1
17886|YATA?AN|1999|6|344.3
17886|YATA?AN|1999|7|340.0
17886|YATA?AN|1999|8|335.7
17886|YATA?AN|1999|9|291.0
17886|YATA?AN|1999|10|259.9
17886|YATA?AN|1999|11|162.0
17886|YATA?AN|1999|12|114.4
17886|YATA?AN|1999|13|2869.1
17886|YATA?AN|2000|1|161.6
17886|YATA?AN|2000|2|161.8
17886|YATA?AN|2000|3|219.9
17886|YATA?AN|2000|4|199.5
17886|YATA?AN|2000|5|308.5
17886|YATA?AN|2000|6|335.5
17886|YATA?AN|2000|7|357.8
17886|YATA?AN|2000|8|335.5
17886|YATA?AN|2000|9|303.9
17886|YATA?AN|2000|10|250.7
17886|YATA?AN|2000|11|197.3
17886|YATA?AN|2000|12|168.7
17886|YATA?AN|2000|13|3000.7
17886|YATA?AN|2001|1|138.7
17886|YATA?AN|2001|2|157.1
17886|YATA?AN|2001|3|223.8
17886|YATA?AN|2001|4|201.1
17886|YATA?AN|2001|5|266.2
17886|YATA?AN|2001|6|347.9
17886|YATA?AN|2001|7|350.7
17886|YATA?AN|2001|8|326.3
17886|YATA?AN|2001|9|301.2
17886|YATA?AN|2001|10|269.9
17886|YATA?AN|2001|11|137.5
17886|YATA?AN|2001|12|79.0
17886|YATA?AN|2001|13|2799.4
17886|YATA?AN|2002|1|168.2
17886|YATA?AN|2002|2|185.2
17886|YATA?AN|2002|3|176.1
17886|YATA?AN|2002|4|192.3
17886|YATA?AN|2002|5|325.4
17886|YATA?AN|2002|6|324.0
17886|YATA?AN|2002|7|331.1
17886|YATA?AN|2002|8|327.2
17886|YATA?AN|2002|9|230.7
17886|YATA?AN|2002|10|237.2
17886|YATA?AN|2002|11|185.5
17886|YATA?AN|2002|12|84.3
17886|YATA?AN|2002|13|2767.2
17886|YATA?AN|2003|1|103.3
17886|YATA?AN|2003|2|138.9
17886|YATA?AN|2003|3|198.5
17886|YATA?AN|2003|4|193.2
17886|YATA?AN|2003|5|272.4
17886|YATA?AN|2003|6|321.7
17886|YATA?AN|2003|7|361.4
17886|YATA?AN|2003|8|333.0
17886|YATA?AN|2003|9|297.5
17886|YATA?AN|2003|10|238.4
17886|YATA?AN|2003|11|199.4
17886|YATA?AN|2003|12|99.5
17886|YATA?AN|2003|13|2757.2
17886|YATA?AN|2004|1|102.0
17886|YATA?AN|2004|2|148.8
17886|YATA?AN|2004|3|213.6
17886|YATA?AN|2004|4|197.8
17886|YATA?AN|2004|5|297.5
17886|YATA?AN|2004|6|320.1
17886|YATA?AN|2004|7|361.0
17886|YATA?AN|2004|8|331.4
17886|YATA?AN|2004|9|286.4
17886|YATA?AN|2004|10|242.8
17886|YATA?AN|2004|11|151.8
17886|YATA?AN|2004|12|126.5
17886|YATA?AN|2004|13|2779.7
17886|YATA?AN|2005|1|123.5
17886|YATA?AN|2005|2|124.0
17886|YATA?AN|2005|3|176.2
17886|YATA?AN|2005|4|215.4
17886|YATA?AN|2005|5|265.9
17886|YATA?AN|2005|6|333.9
17886|YATA?AN|2005|7|342.8
17886|YATA?AN|2005|8|329.7
17886|YATA?AN|2005|9|281.7
17886|YATA?AN|2005|10|212.9
17886|YATA?AN|2005|11|160.5
17886|YATA?AN|2005|12|129.4
17886|YATA?AN|2005|13|2695.9
17886|YATA?AN|2006|1|135.3
17886|YATA?AN|2006|2|109.4
17886|YATA?AN|2006|3|180.1
17886|YATA?AN|2006|4|210.4
17886|YATA?AN|2006|5|309.6
17886|YATA?AN|2006|6|328.5
17886|YATA?AN|2006|7|331.0
17886|YATA?AN|2006|8|335.3
17886|YATA?AN|2006|9|259.3
17886|YATA?AN|2006|10|199.3
17886|YATA?AN|2006|11|178.9
17886|YATA?AN|2006|12|153.7
17886|YATA?AN|2006|13|2730.8
17886|YATA?AN|2007|1|159.8
17886|YATA?AN|2007|2|138.7
17886|YATA?AN|2007|3|219.0
17886|YATA?AN|2007|4|257.0
17886|YATA?AN|2007|5|281.0
17886|YATA?AN|2007|6|313.8
17886|YATA?AN|2007|7|357.2
17886|YATA?AN|2007|8|330.5
17886|YATA?AN|2007|9|294.6
17886|YATA?AN|2007|10|215.4
17886|YATA?AN|2007|11|137.5
17886|YATA?AN|2007|12|126.3
17886|YATA?AN|2007|13|2830.8
17886|YATA?AN|2008|1|181.3
17886|YATA?AN|2008|2|159.0
17886|YATA?AN|2008|3|185.5
17886|YATA?AN|2008|4|181.1
17886|YATA?AN|2008|5|314.6
17886|YATA?AN|2008|6|339.1
17886|YATA?AN|2008|7|352.7
17886|YATA?AN|2008|8|314.1
17886|YATA?AN|2008|9|252.9
17886|YATA?AN|2008|10|236.1
17886|YATA?AN|2008|11|161.5
17886|YATA?AN|2008|12|130.2
17886|YATA?AN|2008|13|2808.1
17886|YATA?AN|2009|1|100.2
17886|YATA?AN|2009|2|96.3
17886|YATA?AN|2009|3|178.6
17886|YATA?AN|2009|4|209.1
17886|YATA?AN|2009|5|304.3
17886|YATA?AN|2009|6|337.5
