Istasyon_No|Istasyon_Adi|YIL|AY|AYLIK_TOPLAM_YAGIS_mm_Manuel
17862|D?NAR|1966|2|18.7
17862|D?NAR|1966|3|76.1
17862|D?NAR|1966|4|64.6
17862|D?NAR|1966|5|115.6
17862|D?NAR|1966|6|21.2
17862|D?NAR|1966|7|33.5
17862|D?NAR|1966|8|6.5
17862|D?NAR|1966|9|12.1
17862|D?NAR|1966|10|3.5
17862|D?NAR|1966|11|24.6
17862|D?NAR|1966|12|92.2
17862|D?NAR|1966|13|588.9
17862|D?NAR|1967|1|41.8
17862|D?NAR|1967|2|34.7
17862|D?NAR|1967|3|28.4
17862|D?NAR|1967|4|96.1
17862|D?NAR|1967|5|53.2
17862|D?NAR|1967|6|6.8
17862|D?NAR|1967|7|27.4
17862|D?NAR|1967|8|2.1
17862|D?NAR|1967|9|19.3
17862|D?NAR|1967|10|45.2
17862|D?NAR|1967|11|37.7
17862|D?NAR|1967|12|64.3
17862|D?NAR|1967|13|457.0
17862|D?NAR|1968|1|86.4
17862|D?NAR|1968|2|49.2
17862|D?NAR|1968|3|88.2
17862|D?NAR|1968|4|35.1
17862|D?NAR|1968|5|63.5
17862|D?NAR|1968|6|37.9
17862|D?NAR|1968|8|17.4
17862|D?NAR|1968|9|46.4
17862|D?NAR|1968|10|56.8
17862|D?NAR|1968|11|66.8
17862|D?NAR|1968|12|90.6
17862|D?NAR|1968|13|638.3
17862|D?NAR|1969|1|111.8
17862|D?NAR|1969|2|110.6
17862|D?NAR|1969|3|56.3
17862|D?NAR|1969|4|58.9
17862|D?NAR|1969|5|34.1
17862|D?NAR|1969|6|9.9
17862|D?NAR|1969|7|3.6
17862|D?NAR|1969|8|6.6
17862|D?NAR|1969|9|0.2
17862|D?NAR|1969|10|17.8
17862|D?NAR|1969|11|41.2
17862|D?NAR|1969|12|84.1
17862|D?NAR|1969|13|535.1
17862|D?NAR|1970|1|44.1
17862|D?NAR|1970|2|34.2
17862|D?NAR|1970|3|32.3
17862|D?NAR|1970|4|22.8
17862|D?NAR|1970|5|28.6
17862|D?NAR|1970|6|41.2
17862|D?NAR|1970|7|1.5
17862|D?NAR|1970|9|17.9
17862|D?NAR|1970|10|40.0
17862|D?NAR|1970|11|34.1
17862|D?NAR|1970|12|71.2
17862|D?NAR|1970|13|367.9
17862|D?NAR|1971|1|32.0
17862|D?NAR|1971|2|49.1
17862|D?NAR|1971|3|75.7
17862|D?NAR|1971|4|38.9
17862|D?NAR|1971|5|60.0
17862|D?NAR|1971|6|46.2
17862|D?NAR|1971|7|15.8
17862|D?NAR|1971|8|33.7
17862|D?NAR|1971|9|23.1
17862|D?NAR|1971|10|25.5
17862|D?NAR|1971|11|28.0
17862|D?NAR|1971|12|31.9
17862|D?NAR|1971|13|459.9
17862|D?NAR|1972|1|15.4
17862|D?NAR|1972|2|40.6
17862|D?NAR|1972|3|31.5
17862|D?NAR|1972|4|54.9
17862|D?NAR|1972|5|29.6
17862|D?NAR|1972|6|36.4
17862|D?NAR|1972|7|40.2
17862|D?NAR|1972|8|18.6
17862|D?NAR|1972|9|7.0
17862|D?NAR|1972|10|63.8
17862|D?NAR|1972|11|26.8
17862|D?NAR|1972|12|2.5
17862|D?NAR|1972|13|367.3
17862|D?NAR|1973|1|32.5
17862|D?NAR|1973|2|37.9
17862|D?NAR|1973|3|41.3
17862|D?NAR|1973|4|53.3
17862|D?NAR|1973|5|28.6
17862|D?NAR|1973|6|45.7
17862|D?NAR|1973|7|22.2
17862|D?NAR|1973|9|7.6
17862|D?NAR|1973|10|45.2
17862|D?NAR|1973|11|7.4
17862|D?NAR|1973|12|37.9
17862|D?NAR|1973|13|359.6
17862|D?NAR|1974|1|38.5
17862|D?NAR|1974|2|29.2
17862|D?NAR|1974|3|33.8
17862|D?NAR|1974|4|44.8
17862|D?NAR|1974|5|58.0
17862|D?NAR|1974|6|39.5
17862|D?NAR|1974|7|1.2
17862|D?NAR|1974|8|12.3
17862|D?NAR|1974|9|13.5
17862|D?NAR|1974|10|10.9
17862|D?NAR|1974|11|32.2
17862|D?NAR|1974|12|36.3
17862|D?NAR|1974|13|350.2
17862|D?NAR|1975|1|21.7
17862|D?NAR|1975|2|30.6
17862|D?NAR|1975|3|25.6
17862|D?NAR|1975|4|73.5
17862|D?NAR|1975|5|85.4
17862|D?NAR|1975|6|44.6
17862|D?NAR|1975|7|8.2
17862|D?NAR|1975|8|11.4
17862|D?NAR|1975|9|2.9
17862|D?NAR|1975|10|17.3
17862|D?NAR|1975|11|60.2
17862|D?NAR|1975|12|69.8
17862|D?NAR|1975|13|451.2
17862|D?NAR|1976|1|48.6
17862|D?NAR|1976|2|27.3
17862|D?NAR|1976|3|42.3
17862|D?NAR|1976|4|91.3
17862|D?NAR|1976|5|97.9
17862|D?NAR|1976|6|29.0
17862|D?NAR|1976|7|63.3
17862|D?NAR|1976|8|1.1
17862|D?NAR|1976|9|5.5
17862|D?NAR|1976|10|51.9
17862|D?NAR|1976|11|26.8
17862|D?NAR|1976|12|52.8
17862|D?NAR|1976|13|537.8
17862|D?NAR|1977|1|25.1
17862|D?NAR|1977|2|27.5
17862|D?NAR|1977|3|31.5
17862|D?NAR|1977|4|63.7
17862|D?NAR|1977|5|31.9
17862|D?NAR|1977|6|14.7
17862|D?NAR|1977|7|7.2
17862|D?NAR|1977|8|3.7
17862|D?NAR|1977|9|31.9
17862|D?NAR|1977|10|8.3
17862|D?NAR|1977|11|9.0
17862|D?NAR|1977|12|27.2
17862|D?NAR|1977|13|281.7
17862|D?NAR|1978|1|74.1
17862|D?NAR|1978|2|108.5
17862|D?NAR|1978|3|57.9
17862|D?NAR|1978|4|57.6
17862|D?NAR|1978|5|10.0
17862|D?NAR|1978|6|13.7
17862|D?NAR|1978|7|1.0
17862|D?NAR|1978|9|53.2
17862|D?NAR|1978|10|70.3
17862|D?NAR|1978|11|0.5
17862|D?NAR|1978|12|41.3
17862|D?NAR|1978|13|488.1
17862|D?NAR|1979|1|107.2
17862|D?NAR|1979|2|13.1
17862|D?NAR|1979|3|38.8
17862|D?NAR|1979|4|17.2
17862|D?NAR|1979|5|120.8
17862|D?NAR|1979|6|39.6
17862|D?NAR|1979|7|3.5
17862|D?NAR|1979|8|0.1
17862|D?NAR|1979|9|5.5
17862|D?NAR|1979|10|57.0
17862|D?NAR|1979|11|86.2
17862|D?NAR|1979|12|50.3
17862|D?NAR|1979|13|539.3
17862|D?NAR|1980|1|85.5
17862|D?NAR|1980|2|36.2
17862|D?NAR|1980|3|80.0
17862|D?NAR|1980|4|64.5
17862|D?NAR|1980|5|58.5
17862|D?NAR|1980|6|32.6
17862|D?NAR|1980|7|0.0
17862|D?NAR|1980|8|0.8
17862|D?NAR|1980|9|29.8
17862|D?NAR|1980|10|42.3
17862|D?NAR|1980|11|68.7
17862|D?NAR|1980|12|30.3
17862|D?NAR|1980|13|529.2
17862|D?NAR|1981|1|104.1
17862|D?NAR|1981|2|47.2
17862|D?NAR|1981|3|41.5
17862|D?NAR|1981|4|12.8
17862|D?NAR|1981|5|49.0
17862|D?NAR|1981|6|54.8
17862|D?NAR|1981|7|7.1
17862|D?NAR|1981|8|3.2
17862|D?NAR|1981|9|6.1
17862|D?NAR|1981|10|10.1
17862|D?NAR|1981|11|18.7
17862|D?NAR|1981|12|92.5
17862|D?NAR|1981|13|447.1
17862|D?NAR|1982|1|40.5
17862|D?NAR|1982|2|55.9
17862|D?NAR|1982|3|21.3
17862|D?NAR|1982|4|59.0
17862|D?NAR|1982|5|33.5
17862|D?NAR|1982|6|28.7
17862|D?NAR|1982|7|14.8
17862|D?NAR|1982|8|36.4
17862|D?NAR|1982|9|15.1
17862|D?NAR|1982|10|38.5
17862|D?NAR|1982|11|9.2
17862|D?NAR|1982|12|13.7
17862|D?NAR|1982|13|366.6
17862|D?NAR|1983|1|48.9
17862|D?NAR|1983|2|31.9
17862|D?NAR|1983|3|40.5
17862|D?NAR|1983|4|77.5
17862|D?NAR|1983|5|31.6
17862|D?NAR|1983|6|44.5
17862|D?NAR|1983|7|49.3
17862|D?NAR|1983|8|12.6
17862|D?NAR|1983|9|8.5
17862|D?NAR|1983|10|33.0
17862|D?NAR|1983|11|108.7
17862|D?NAR|1983|12|55.7
17862|D?NAR|1983|13|542.7
17862|D?NAR|1984|1|37.2
17862|D?NAR|1984|2|11.0
17862|D?NAR|1984|3|110.1
17862|D?NAR|1984|4|76.9
17862|D?NAR|1984|5|37.4
17862|D?NAR|1984|6|9.2
17862|D?NAR|1984|7|23.4
17862|D?NAR|1984|8|13.5
17862|D?NAR|1984|9|2.0
17862|D?NAR|1984|10|0.5
17862|D?NAR|1984|11|50.5
17862|D?NAR|1984|12|13.2
17862|D?NAR|1984|13|384.9
17862|D?NAR|1985|1|55.7
17862|D?NAR|1985|2|73.7
17862|D?NAR|1985|3|31.5
17862|D?NAR|1985|4|56.6
17862|D?NAR|1985|5|33.5
17862|D?NAR|1985|6|7.7
17862|D?NAR|1985|8|16.1
17862|D?NAR|1985|9|3.8
17862|D?NAR|1985|10|26.4
17862|D?NAR|1985|11|47.2
17862|D?NAR|1985|12|60.4
17862|D?NAR|1985|13|412.6
17862|D?NAR|1986|1|36.1
17862|D?NAR|1986|2|48.6
17862|D?NAR|1986|3|18.1
17862|D?NAR|1986|4|16.9
17862|D?NAR|1986|5|17.0
17862|D?NAR|1986|6|30.6
17862|D?NAR|1986|7|0.8
17862|D?NAR|1986|8|35.2
17862|D?NAR|1986|9|50.7
17862|D?NAR|1986|10|6.4
17862|D?NAR|1986|11|13.0
17862|D?NAR|1986|12|57.1
17862|D?NAR|1986|13|330.5
17862|D?NAR|1987|1|31.8
17862|D?NAR|1987|2|66.2
17862|D?NAR|1987|3|40.4
17862|D?NAR|1987|4|51.5
17862|D?NAR|1987|5|35.3
17862|D?NAR|1987|6|49.6
17862|D?NAR|1987|7|41.6
17862|D?NAR|1987|9|0.0
17862|D?NAR|1987|10|15.2
17862|D?NAR|1987|11|57.2
17862|D?NAR|1987|12|61.1
17862|D?NAR|1987|13|449.9
17862|D?NAR|1988|1|8.2
17862|D?NAR|1988|2|71.3
17862|D?NAR|1988|3|74.4
17862|D?NAR|1988|4|59.9
17862|D?NAR|1988|5|20.4
17862|D?NAR|1988|6|41.9
17862|D?NAR|1988|8|11.6
17862|D?NAR|1988|9|3.3
17862|D?NAR|1988|10|49.8
17862|D?NAR|1988|11|78.8
17862|D?NAR|1988|12|16.6
17862|D?NAR|1988|13|436.2
17862|D?NAR|1989|1|5.5
17862|D?NAR|1989|2|3.9
17862|D?NAR|1989|3|48.9
17862|D?NAR|1989|4|0.6
17862|D?NAR|1989|5|51.3
17862|D?NAR|1989|6|4.3
17862|D?NAR|1989|7|21.9
17862|D?NAR|1989|8|12.2
17862|D?NAR|1989|9|2.5
17862|D?NAR|1989|10|52.1
17862|D?NAR|1989|11|110.4
17862|D?NAR|1989|12|55.0
17862|D?NAR|1989|13|368.6
17862|D?NAR|1990|1|7.7
17862|D?NAR|1990|2|19.8
17862|D?NAR|1990|3|10.5
17862|D?NAR|1990|4|45.9
17862|D?NAR|1990|5|34.0
17862|D?NAR|1990|6|55.1
17862|D?NAR|1990|7|11.2
17862|D?NAR|1990|8|3.6
17862|D?NAR|1990|9|15.1
17862|D?NAR|1990|10|35.6
17862|D?NAR|1990|11|13.9
17862|D?NAR|1990|12|49.0
17862|D?NAR|1990|13|301.4
17862|D?NAR|1991|1|27.2
17862|D?NAR|1991|2|24.7
17862|D?NAR|1991|3|42.2
17862|D?NAR|1991|4|63.5
17862|D?NAR|1991|5|87.1
17862|D?NAR|1991|6|5.1
17862|D?NAR|1991|7|25.6
17862|D?NAR|1991|8|13.5
17862|D?NAR|1991|9|10.4
17862|D?NAR|1991|10|85.7
17862|D?NAR|1991|11|22.9
17862|D?NAR|1991|12|55.8
17862|D?NAR|1991|13|463.7
17862|D?NAR|1992|1|3.1
17862|D?NAR|1992|2|7.5
17862|D?NAR|1992|3|48.9
17862|D?NAR|1992|4|30.9
17862|D?NAR|1992|5|38.5
17862|D?NAR|1992|6|38.1
17862|D?NAR|1992|7|27.5
17862|D?NAR|1992|8|9.7
17862|D?NAR|1992|10|11.9
17862|D?NAR|1992|11|37.4
17862|D?NAR|1992|12|54.6
17862|D?NAR|1992|13|308.1
17862|D?NAR|1993|1|26.8
17862|D?NAR|1993|2|21.6
17862|D?NAR|1993|3|30.5
17862|D?NAR|1993|4|27.3
17862|D?NAR|1993|5|99.1
17862|D?NAR|1993|6|14.1
17862|D?NAR|1993|7|0.1
17862|D?NAR|1993|8|9.6
17862|D?NAR|1993|10|0.5
17862|D?NAR|1993|11|60.6
17862|D?NAR|1993|12|34.0
17862|D?NAR|1993|13|324.2
17862|D?NAR|1994|1|49.2
17862|D?NAR|1994|2|38.6
17862|D?NAR|1994|3|68.7
17862|D?NAR|1994|4|38.0
17862|D?NAR|1994|5|39.6
17862|D?NAR|1994|6|23.9
17862|D?NAR|1994|7|21.5
17862|D?NAR|1994|8|10.8
17862|D?NAR|1994|9|3.3
17862|D?NAR|1994|10|120.8
17862|D?NAR|1994|11|78.0
17862|D?NAR|1994|12|26.6
17862|D?NAR|1994|13|519.0
17862|D?NAR|1995|1|32.5
17862|D?NAR|1995|2|12.9
17862|D?NAR|1995|3|102.2
17862|D?NAR|1995|4|36.0
17862|D?NAR|1995|5|28.9
17862|D?NAR|1995|6|25.6
17862|D?NAR|1995|7|77.5
17862|D?NAR|1995|8|1.9
17862|D?NAR|1995|9|8.4
17862|D?NAR|1995|10|36.1
17862|D?NAR|1995|11|63.9
17862|D?NAR|1995|12|15.7
17862|D?NAR|1995|13|441.6
17862|D?NAR|1996|1|39.2
17862|D?NAR|1996|2|50.2
17862|D?NAR|1996|3|46.6
17862|D?NAR|1996|4|74.8
17862|D?NAR|1996|5|46.2
17862|D?NAR|1996|6|26.8
17862|D?NAR|1996|7|49.5
17862|D?NAR|1996|8|3.3
17862|D?NAR|1996|9|23.8
17862|D?NAR|1996|10|28.4
17862|D?NAR|1996|11|9.4
17862|D?NAR|1996|12|91.9
17862|D?NAR|1996|13|490.1
17862|D?NAR|1997|1|18.6
17862|D?NAR|1997|2|23.7
17862|D?NAR|1997|3|35.8
17862|D?NAR|1997|4|84.4
17862|D?NAR|1997|5|24.6
17862|D?NAR|1997|6|37.7
17862|D?NAR|1997|8|61.2
17862|D?NAR|1997|9|11.9
17862|D?NAR|1997|10|53.6
17862|D?NAR|1997|11|40.6
17862|D?NAR|1997|12|56.9
17862|D?NAR|1997|13|449.0
17862|D?NAR|1998|1|51.7
17862|D?NAR|1998|2|32.7
17862|D?NAR|1998|3|109.2
17862|D?NAR|1998|4|66.4
17862|D?NAR|1998|5|77.6
17862|D?NAR|1998|6|47.7
17862|D?NAR|1998|7|8.4
17862|D?NAR|1998|9|4.3
17862|D?NAR|1998|10|20.9
17862|D?NAR|1998|11|69.8
17862|D?NAR|1998|12|54.3
17862|D?NAR|1998|13|543.0
17862|D?NAR|1999|1|37.9
17862|D?NAR|1999|2|83.0
17862|D?NAR|1999|3|64.6
17862|D?NAR|1999|4|47.6
17862|D?NAR|1999|5|3.0
17862|D?NAR|1999|6|7.0
17862|D?NAR|1999|7|11.9
17862|D?NAR|1999|8|37.6
17862|D?NAR|1999|9|12.5
17862|D?NAR|1999|10|24.8
17862|D?NAR|1999|11|16.1
17862|D?NAR|1999|12|21.7
17862|D?NAR|1999|13|367.7
17862|D?NAR|2000|1|58.9
17862|D?NAR|2000|2|55.9
17862|D?NAR|2000|3|58.4
17862|D?NAR|2000|4|100.7
17862|D?NAR|2000|5|48.9
17862|D?NAR|2000|6|16.1
17862|D?NAR|2000|8|1.0
17862|D?NAR|2000|9|3.5
17862|D?NAR|2000|10|1.7
17862|D?NAR|2000|11|26.2
17862|D?NAR|2000|12|30.0
17862|D?NAR|2000|13|401.3
17862|D?NAR|2001|1|7.4
17862|D?NAR|2001|2|50.6
17862|D?NAR|2001|3|23.8
17862|D?NAR|2001|4|56.4
17862|D?NAR|2001|5|58.2
17862|D?NAR|2001|6|0.8
17862|D?NAR|2001|7|23.9
17862|D?NAR|2001|8|24.3
17862|D?NAR|2001|10|1.5
17862|D?NAR|2001|11|80.5
17862|D?NAR|2001|12|165.3
17862|D?NAR|2001|13|492.7
17862|D?NAR|2002|1|42.9
17862|D?NAR|2002|2|20.8
17862|D?NAR|2002|3|44.2
17862|D?NAR|2002|4|145.3
17862|D?NAR|2002|5|12.3
17862|D?NAR|2002|6|4.4
17862|D?NAR|2002|7|37.9
17862|D?NAR|2002|8|17.2
17862|D?NAR|2002|9|85.6
17862|D?NAR|2002|10|24.9
17862|D?NAR|2002|11|36.0
17862|D?NAR|2002|12|64.2
17862|D?NAR|2002|13|535.7
17862|D?NAR|2003|1|38.0
17862|D?NAR|2003|2|67.8
17862|D?NAR|2003|3|34.2
17862|D?NAR|2003|4|113.9
17862|D?NAR|2003|5|68.3
17862|D?NAR|2003|6|24.2
17862|D?NAR|2003|8|2.9
17862|D?NAR|2003|9|1.6
17862|D?NAR|2003|10|74.3
17862|D?NAR|2003|11|13.2
17862|D?NAR|2003|12|70.1
17862|D?NAR|2003|13|508.5
17862|D?NAR|2004|1|102.1
17862|D?NAR|2004|2|45.1
17862|D?NAR|2004|3|11.6
17862|D?NAR|2004|4|81.3
17862|D?NAR|2004|5|41.0
17862|D?NAR|2004|6|23.9
17862|D?NAR|2004|7|1.7
17862|D?NAR|2004|8|1.8
17862|D?NAR|2004|10|12.0
17862|D?NAR|2004|11|69.4
17862|D?NAR|2004|12|20.1
17862|D?NAR|2004|13|410.0
17862|D?NAR|2005|1|55.0
17862|D?NAR|2005|2|31.4
17862|D?NAR|2005|3|52.2
17862|D?NAR|2005|4|68.3
17862|D?NAR|2005|5|33.9
17862|D?NAR|2005|6|69.2
17862|D?NAR|2005|7|30.7
17862|D?NAR|2005|8|14.5
17862|D?NAR|2005|9|21.0
17862|D?NAR|2005|10|35.3
17862|D?NAR|2005|11|41.8
17862|D?NAR|2005|12|19.2
17862|D?NAR|2005|13|472.5
17862|D?NAR|2006|1|32.2
17862|D?NAR|2006|2|33.3
17862|D?NAR|2006|3|79.2
17862|D?NAR|2006|4|57.8
17862|D?NAR|2006|5|74.4
17862|D?NAR|2006|6|16.8
17862|D?NAR|2006|7|18.0
17862|D?NAR|2006|8|49.0
17862|D?NAR|2006|9|31.5
17862|D?NAR|2006|10|86.3
17862|D?NAR|2006|11|41.3
17862|D?NAR|2006|12|3.7
17862|D?NAR|2006|13|524.1
17862|D?NAR|2007|1|69.5
17862|D?NAR|2007|2|37.8
17862|D?NAR|2007|3|23.5
17862|D?NAR|2007|4|35.8
17862|D?NAR|2007|5|27.6
17862|D?NAR|2007|6|12.1
17862|D?NAR|2007|8|8.9
17862|D?NAR|2007|9|1.6
17862|D?NAR|2007|10|42.7
17862|D?NAR|2007|11|103.5
17862|D?NAR|2007|12|65.4
17862|D?NAR|2007|13|434.0
17862|D?NAR|2008|1|11.1
17862|D?NAR|2008|2|15.6
17862|D?NAR|2008|3|43.0
17862|D?NAR|2008|4|60.6
17862|D?NAR|2008|5|23.6
17862|D?NAR|2008|6|7.0
17862|D?NAR|2008|7|7.3
17862|D?NAR|2008|8|12.9
17862|D?NAR|2008|9|66.1
17862|D?NAR|2008|10|64.6
17862|D?NAR|2008|11|59.5
17862|D?NAR|2008|12|24.8
17862|D?NAR|2008|13|396.3
17862|D?NAR|2009|1|129.5
17862|D?NAR|2009|2|72.8
17862|D?NAR|2009|3|40.5
17862|D?NAR|2009|4|83.7
17862|D?NAR|2009|5|74.7
17862|D?NAR|2009|6|11.8
17862|D?NAR|2009|7|4.2
17862|D?NAR|2009|8|29.4
17862|D?NAR|2009|9|24.4
17862|D?NAR|2009|10|10.9
17862|D?NAR|2009|11|53.7
17862|D?NAR|2009|12|100.8
17862|D?NAR|2009|13|636.4
17862|D?NAR|2010|1|56.3
17862|D?NAR|2010|2|75.8
17862|D?NAR|2010|3|30.8
17862|D?NAR|2010|4|54.7
17862|D?NAR|2010|5|19.6
17862|D?NAR|2010|6|99.3
17862|D?NAR|2010|7|7.3
17862|D?NAR|2010|8|10.8
17862|D?NAR|2010|9|2.0
17862|D?NAR|2010|10|71.9
17862|D?NAR|2010|11|8.2
17862|D?NAR|2010|12|60.5
17862|D?NAR|2010|13|497.2
17862|D?NAR|2011|1|58.4
17862|D?NAR|2011|2|39.1
17862|D?NAR|2011|3|42.4
17862|D?NAR|2011|4|76.1
17862|D?NAR|2011|5|77.2
17862|D?NAR|2011|6|87.2
17862|D?NAR|2011|8|9.4
17862|D?NAR|2011|9|10.4
17862|D?NAR|2011|10|88.4
17862|D?NAR|2011|11|0.5
17862|D?NAR|2011|12|40.5
17862|D?NAR|2011|13|529.6
17862|D?NAR|2012|1|64.8
17862|D?NAR|2012|13|64.8
17884|M?LAS|1960|1|162.6
17884|M?LAS|1960|2|26.5
17884|M?LAS|1960|3|75.8
17884|M?LAS|1960|4|135.8
17884|M?LAS|1960|5|31.1
17884|M?LAS|1960|6|5.2
17884|M?LAS|1960|9|21.8
17884|M?LAS|1960|10|14.6
17884|M?LAS|1960|11|144.9
17884|M?LAS|1960|12|279.0
17884|M?LAS|1960|13|897.3
17884|M?LAS|1961|1|120.5
17884|M?LAS|1961|2|112.1
17884|M?LAS|1961|3|12.2
17884|M?LAS|1961|4|46.5
17884|M?LAS|1961|5|24.7
17884|M?LAS|1961|6|41.7
17884|M?LAS|1961|8|1.7
17884|M?LAS|1961|10|17.0
17884|M?LAS|1961|11|88.2
17884|M?LAS|1961|12|218.9
17884|M?LAS|1961|13|683.5
17884|M?LAS|1962|1|110.2
17884|M?LAS|1962|2|197.0
17884|M?LAS|1962|3|62.3
17884|M?LAS|1962|4|64.1
17884|M?LAS|1962|5|2.4
17884|M?LAS|1962|6|0.9
17884|M?LAS|1962|9|29.3
17884|M?LAS|1962|10|51.6
17884|M?LAS|1962|11|69.3
17884|M?LAS|1962|12|289.6
17884|M?LAS|1963|1|174.5
17884|M?LAS|1963|2|161.5
17884|M?LAS|1963|3|80.8
17884|M?LAS|1963|4|52.1
17884|M?LAS|1963|5|63.4
17884|M?LAS|1963|6|3.7
17884|M?LAS|1963|7|21.4
17884|M?LAS|1963|10|114.0
17884|M?LAS|1963|11|29.0
17884|M?LAS|1963|12|35.5
17884|M?LAS|1963|13|735.9
17884|M?LAS|1964|1|51.3
17884|M?LAS|1964|2|145.5
17884|M?LAS|1964|3|38.5
17884|M?LAS|1964|4|0.3
17884|M?LAS|1964|5|12.9
17884|M?LAS|1964|6|6.7
17884|M?LAS|1964|9|66.5
17884|M?LAS|1964|10|6.1
17884|M?LAS|1964|11|54.3
17884|M?LAS|1964|12|196.9
17884|M?LAS|1964|13|579.0
17884|M?LAS|1965|1|146.1
17884|M?LAS|1965|2|160.6
17884|M?LAS|1965|3|127.2
17884|M?LAS|1965|4|105.1
17884|M?LAS|1965|5|94.6
17884|M?LAS|1965|6|0.1
17884|M?LAS|1965|10|28.0
17884|M?LAS|1965|11|38.8
17884|M?LAS|1965|12|183.3
17884|M?LAS|1965|13|883.8
17884|M?LAS|1966|1|232.7
17884|M?LAS|1966|2|41.6
17884|M?LAS|1966|3|115.6
17884|M?LAS|1966|4|41.6
17884|M?LAS|1966|5|10.3
17884|M?LAS|1966|6|11.1
17884|M?LAS|1966|8|0.0
17884|M?LAS|1966|9|27.0
17884|M?LAS|1966|10|19.0
17884|M?LAS|1966|11|154.5
17884|M?LAS|1966|12|289.2
17884|M?LAS|1966|13|942.6
17884|M?LAS|1967|1|179.1
17884|M?LAS|1967|2|48.8
17884|M?LAS|1967|3|40.6
17884|M?LAS|1967|4|89.6
17884|M?LAS|1967|5|55.1
17884|M?LAS|1967|6|3.8
17884|M?LAS|1967|9|9.1
17884|M?LAS|1967|10|65.5
17884|M?LAS|1967|11|74.7
17884|M?LAS|1967|12|162.0
17884|M?LAS|1967|13|728.3
17884|M?LAS|1968|1|201.3
17884|M?LAS|1968|2|37.2
17884|M?LAS|1968|3|78.2
17884|M?LAS|1968|4|3.6
17884|M?LAS|1968|5|8.1
17884|M?LAS|1968|6|3.8
17884|M?LAS|1968|8|0.2
17884|M?LAS|1968|9|41.6
17884|M?LAS|1968|10|77.6
17884|M?LAS|1968|11|118.0
17884|M?LAS|1968|12|246.0
17884|M?LAS|1968|13|815.6
17884|M?LAS|1969|1|263.0
17884|M?LAS|1969|2|122.8
17884|M?LAS|1969|3|64.9
17884|M?LAS|1969|4|84.5
17884|M?LAS|1969|5|9.2
17884|M?LAS|1969|6|0.0
17884|M?LAS|1969|9|0.0
17884|M?LAS|1969|10|2.2
17884|M?LAS|1969|11|47.4
17884|M?LAS|1969|12|322.6
17884|M?LAS|1969|13|916.6
17884|M?LAS|1970|1|92.7
17884|M?LAS|1970|2|213.9
17884|M?LAS|1970|3|98.1
17884|M?LAS|1970|4|29.4
17884|M?LAS|1970|5|3.8
17884|M?LAS|1970|6|4.8
17884|M?LAS|1970|9|0.6
17884|M?LAS|1970|10|65.8
17884|M?LAS|1970|11|62.6
17884|M?LAS|1970|12|82.4
17884|M?LAS|1970|13|654.1
17884|M?LAS|1971|1|181.3
17884|M?LAS|1971|2|196.1
17884|M?LAS|1971|3|117.5
17884|M?LAS|1971|4|17.9
17884|M?LAS|1971|5|26.7
17884|M?LAS|1971|6|6.3
17884|M?LAS|1971|7|0.3
17884|M?LAS|1971|8|1.1
17884|M?LAS|1971|10|19.7
17884|M?LAS|1971|11|185.2
17884|M?LAS|1971|12|66.0
17884|M?LAS|1971|13|818.1
17884|M?LAS|1972|1|27.2
17884|M?LAS|1972|2|66.2
17884|M?LAS|1972|3|31.9
17884|M?LAS|1972|4|33.2
17884|M?LAS|1972|5|32.5
17884|M?LAS|1972|6|18.5
17884|M?LAS|1972|7|0.1
17884|M?LAS|1972|8|0.0
17884|M?LAS|1972|9|0.7
17884|M?LAS|1972|10|201.7
17884|M?LAS|1972|11|43.8
17884|M?LAS|1972|12|24.1
17884|M?LAS|1972|13|479.9
17884|M?LAS|1973|1|143.4
17884|M?LAS|1973|2|213.8
17884|M?LAS|1973|3|29.2
17884|M?LAS|1973|4|59.3
17884|M?LAS|1973|5|2.3
17884|M?LAS|1973|6|12.0
17884|M?LAS|1973|9|21.3
17884|M?LAS|1973|10|25.6
17884|M?LAS|1973|11|20.2
17884|M?LAS|1973|12|86.8
17884|M?LAS|1973|13|613.9
17884|M?LAS|1974|1|25.5
17884|M?LAS|1974|2|188.2
17884|M?LAS|1974|3|109.2
17884|M?LAS|1974|4|54.3
17884|M?LAS|1974|5|11.9
17884|M?LAS|1974|6|10.8
17884|M?LAS|1974|8|1.7
17884|M?LAS|1974|9|8.5
17884|M?LAS|1974|10|18.7
17884|M?LAS|1974|11|107.1
17884|M?LAS|1974|12|129.9
17884|M?LAS|1974|13|665.8
17884|M?LAS|1975|1|248.7
17884|M?LAS|1975|2|57.7
17884|M?LAS|1975|3|39.1
17884|M?LAS|1975|4|45.5
17884|M?LAS|1975|5|120.5
17884|M?LAS|1975|6|85.7
17884|M?LAS|1975|8|0.0
17884|M?LAS|1975|9|0.0
17884|M?LAS|1975|10|81.1
17884|M?LAS|1975|11|124.7
17884|M?LAS|1975|12|71.8
17884|M?LAS|1975|13|874.8
17884|M?LAS|1976|1|66.5
17884|M?LAS|1976|2|50.7
17884|M?LAS|1976|3|16.9
17884|M?LAS|1976|4|101.9
17884|M?LAS|1976|5|62.5
17884|M?LAS|1976|6|10.1
17884|M?LAS|1976|7|10.5
17884|M?LAS|1976|10|133.3
17884|M?LAS|1976|11|57.4
17884|M?LAS|1976|12|119.9
17884|M?LAS|1976|13|629.7
